tutor_rating,rating_count,experience_level,sessions,avg_improvement,subject,success_prob
3.496196905273036,32,5,18,-0.8577848187235225,2,0.45158842439489094
3.4818268581785405,63,4,14,1.0059455997414855,1,0.41263725517418026
3.9534163930114374,66,2,7,-1.1868272905495623,1,0.06364308779047351
2.6964462428875517,38,1,17,-0.7201838109322719,0,0.2730625289572797
3.258463859072833,5,5,15,-0.127379652504658,0,0.360449734875735
4.456864185628467,72,5,14,2.5723096158642225,3,0.6606031258684895
4.108880307468544,14,4,15,1.754306674915095,3,0.5828263592678508
4.044532986473216,55,2,7,2.8712064686610477,1,0.2615056587512996
4.619929233281476,48,5,11,1.4238691444699425,3,0.41472320382246464
4.913256809076,72,4,4,-0.7266600032381509,1,0.06807216692911713
4.199082955987858,96,3,7,2.17382152346734,0,0.2367200767065256
4.470688020427074,35,2,19,2.7895656130997804,0,0.8110784069464599
3.266082056758429,59,4,18,0.292031591105659,0,0.5241405294091969
3.9125549821475403,70,4,3,0.7987355045906446,1,0.07538707818777099
4.985719964402648,81,3,14,2.478344389520432,0,0.6426888528473397
2.7462366041985082,22,5,16,-0.24047654246294936,2,0.36070175348183625
3.9906464380817552,90,4,19,2.825815761794705,1,0.8216432054126923
4.406117396687171,76,5,15,2.51341077266889,2,0.6957624593569247
2.7487405654515955,47,5,18,-0.5040113431752719,3,0.431193743569976
3.387244208716385,41,1,18,0.8291376031933333,2,0.5119547971302628
3.784689586945584,23,1,7,1.4426661534049448,3,0.14337622965228436
3.0447284490668602,24,5,11,-1.1911007862373348,2,0.13435122755074252
3.3496874094201656,9,2,8,2.3740295192455347,0,0.22348321127651535
3.831543166137558,77,3,7,0.8973387543247138,1,0.1428764811885094
2.65726869004506,85,2,12,1.2463588838048572,3,0.24893958848375286
3.9836534567618096,45,5,8,-0.45961505550922954,2,0.13138706103620654
4.773988477777361,85,3,19,-1.4105637103982966,3,0.49199344924381305
4.6977957689054115,89,5,11,-1.0071368479424716,3,0.2152582844871025
3.6332220868700693,92,3,18,-1.3472707662446088,2,0.3661099820550491
3.95760390242423,73,3,8,-1.221761754095453,1,0.08306420953651243
4.743039394883317,2,1,7,1.1576900725714592,1,0.1660323238636654
2.6924497745719824,45,2,7,1.5901474620171006,2,0.12387822330586444
2.6490433133616476,22,5,11,1.0401858132966497,3,0.2517665647464396
4.462242442778669,77,4,9,1.5704606037359614,2,0.30298090436105846
2.8596903884744505,87,3,7,0.6754577593809943,2,0.10230151382244845
2.8304491443846795,90,3,7,1.344250165274389,2,0.12862567686500526
4.185480291537502,95,4,13,1.8396499149802672,3,0.49787602613922294
4.626540144602845,95,3,15,1.0630323329921234,0,0.5282635825637698
4.654062375209946,67,5,18,2.75165936659106,2,0.8315822146917143
4.137267807869648,5,5,7,2.0027225907130366,2,0.25774337470315095
3.7955457890898185,97,3,13,0.9203066835326892,1,0.3558978477542231
4.300959996466114,14,5,11,0.4139169062301622,2,0.30066246773536887
3.4064580314866926,32,1,6,1.415657408517295,2,0.1079552387261557
3.582040005523673,13,2,13,1.0575301724671844,1,0.3312856643712259
4.124470116910749,35,5,13,0.11475192825509306,3,0.35051910825174926
3.2734317946569553,84,3,15,2.6796340892774184,1,0.5875589207186868
3.1212228495361645,16,4,11,-0.7600982481992484,3,0.14583202206090068
3.1759832159613137,9,4,11,1.6751534852063026,3,0.3149358230507222
2.851382418945902,26,3,12,2.6182678302545837,2,0.40196647077364245
3.0766745292943964,62,1,8,2.623175467919487,0,0.20953551941691106
4.591099343440309,69,2,15,1.2175688800221462,1,0.516083787731405
3.0129678572620175,7,1,12,2.2328816222211842,2,0.33115695057730643
4.15926119731564,89,2,6,1.0844086381303661,2,0.1280335973240575
4.041959019631353,95,3,19,1.7868535731200907,0,0.7363977654205585
4.81054608710665,56,5,8,2.2288801754374363,0,0.3623257038492693
4.405530145785443,50,3,9,-0.289529670142906,2,0.15523048369991507
4.924309081994942,6,3,15,-0.6236417117571318,1,0.38410419132552326
4.4997902134329735,90,5,3,-0.09425246777108076,2,0.0699300772242359
4.418919071294796,98,1,16,-0.35131083901837634,3,0.37405758679854706
4.914591672018959,53,2,14,0.7741545726916481,2,0.44621869593963276
3.24303528461274,95,2,12,0.3460405513675142,3,0.21607747115758813
4.151818482772879,26,5,2,0.17898378067256915,1,0.058257395771494705
3.925468039499511,78,4,5,-0.3007549648232761,3,0.07292103688608345
4.7242185314291625,84,2,4,0.9319707044147472,1,0.0988608696465167
3.088458154745894,96,2,8,2.5702947292731,1,0.22350704033294658
2.5006025117128363,68,2,6,-0.12668246570821107,2,0.05212923561922752
3.213812679288349,3,2,10,-0.4350343719992087,3,0.11817052967947854
3.5563710707798615,41,1,6,0.1274994172492645,1,0.0703000812254721
2.7048460975953654,70,4,16,0.42592061876362397,1,0.39695283921227026
4.788540503666759,89,1,1,1.725254775233044,3,0.07087431397226186
3.2759048973089344,35,5,19,0.23472499488115584,1,0.5930676377208789
3.558597012249481,27,2,10,1.4633159342626643,1,0.2410201804357093
3.1556601107495625,17,5,9,0.581876463403276,0,0.17938034004138154
3.6863339065561016,7,1,2,0.996370980463996,2,0.047627249546531705
3.1426567304730217,13,1,6,0.31184257849806474,0,0.06707797029041072
3.8854450062894834,95,3,17,-1.1857656166182342,2,0.3523620221994297
3.5467378583192106,99,2,6,2.0569714614581445,3,0.1527504082496274
4.002685417000582,34,1,18,-1.2899591123631913,2,0.3508789283618971
2.9654125893651755,17,1,11,-1.2421158336219331,1,0.09052655586053625
3.5884908084993787,42,5,2,1.4865562621043757,2,0.08100049986486034
3.853175277354195,6,4,5,0.4713276758142899,3,0.09487469716886943
4.058763278118343,85,3,1,2.0898860254315528,3,0.07970099105741259
2.9034070026384593,66,4,8,1.8783325236526092,2,0.20138750713022832
4.895295022298584,55,2,6,2.3927149149941633,3,0.23607401502721678
2.5022645881152257,2,5,3,-0.39266856942768813,3,0.035352690535550145
4.5459016034880415,25,4,6,-0.12378652143711477,1,0.11049015751267571
3.213510171158556,31,4,16,1.1339006877760318,1,0.504403217781164
4.9870482349148775,14,4,9,1.7008642757051677,0,0.3489768035130185
3.016053179401508,47,1,1,0.7114162353643039,3,0.029011634359763668
3.8843205784959034,63,2,13,-0.8520449283853475,2,0.20172918172387946
3.65134874318535,8,1,17,2.7091605726101795,1,0.6635308431428572
3.344924948101197,4,3,4,2.792651148128127,3,0.1443695719471754
4.725960802138165,13,2,12,-1.2947483319966624,3,0.18240895538980625
4.220076297379953,13,4,3,1.6935012731293964,1,0.11338953712540362
2.8571049120358296,92,4,11,1.9067287555059749,3,0.3142817345505929
3.827344196030235,27,5,5,0.507477419057293,1,0.10444287180645995
2.689679103060119,56,2,1,1.5380851803905768,3,0.04000735937212919
3.499298877436069,37,2,13,0.5966047323912398,1,0.2866789923838659
2.6508802099764095,47,3,3,0.537239822208456,2,0.04352829550388697
2.5854389726027187,86,4,8,2.5228586378758777,2,0.22877787927280233
3.557191171166947,50,2,10,-0.07116691816477738,2,0.14662642054352187
3.3154256353206337,41,4,12,1.9870672226448232,3,0.3987813467979013
3.836998665702981,71,2,12,0.6307622139785538,1,0.26961131011823974
2.642831798358325,34,2,4,0.7843142794148235,2,0.05247956000508919
4.424328545742201,87,4,3,-0.24433316213416978,0,0.058942896564433515
3.804711154818696,92,3,12,1.0527283399268779,3,0.3235520914730475
4.507027337061251,67,3,4,1.0153749041618538,3,0.10510544256687057
4.056576333996645,80,1,5,-1.2250828523310233,1,0.040192194923401856
4.5060044611283105,67,3,12,2.949825366787227,0,0.5576750087888827
4.476274485687212,22,2,5,1.1380484511865734,0,0.11900375947363423
3.753377484084365,62,4,15,-0.4013649394526828,0,0.34648346657905976
4.3212348346186005,58,1,2,1.5721022059327412,2,0.0707787097573889
4.562837189153548,77,5,7,1.8144958890098604,2,0.26789075307193994
3.5436207097411563,83,3,4,0.49375329122968226,2,0.06664457240669422
4.901865756928388,22,5,18,0.6307299089248075,0,0.6948413393614222
4.5150412615076725,52,3,11,1.1316231645720674,1,0.33340196460775584
4.795712588449895,17,5,14,0.5822693115322863,1,0.4929058513802433
4.332003861915626,86,2,13,-0.8900995918727737,0,0.22158756309732694
4.88979699990511,50,5,9,-0.44987833463727034,0,0.19575938269874693
2.981690991216751,95,1,2,0.3672120940912431,2,0.03051318868342832
4.609983679855062,26,4,15,-0.4722254786145659,2,0.39989680938709904
3.806275452713971,24,3,7,2.895901963339486,2,0.2689892835646368
3.784973722899527,57,3,2,-1.1049888221727064,3,0.026429140251258216
4.861535548685058,55,2,1,1.817414631418139,2,0.08206812498266848
3.7096931614106476,65,3,5,2.301432305550307,3,0.15888882124149536
3.8603150049077524,23,2,7,1.4025210198297864,3,0.1569767158425928
4.950013657992042,94,3,18,-1.1447599068401821,3,0.48178310059379115
3.838804790214909,55,2,18,-0.5671324301724759,3,0.43162812088586316
3.9900754023745026,85,1,16,2.8712602063004695,0,0.6560017086494809
3.1038421042542046,43,3,13,-0.22688929612838038,0,0.22104222611967553
3.1634243328008598,58,3,5,1.4695685401147056,2,0.10310921947656533
2.626432759560572,88,3,3,-0.35988012292409666,1,0.030589770463667707
3.9150460622195524,37,3,12,-1.2648697929482071,1,0.1636339988053931
3.5263069608785695,18,2,2,0.39527064751623886,1,0.03977230385811502
2.656412105548629,76,5,11,-0.9635715119277999,3,0.13141502544178724
4.787087374992195,74,4,1,2.1062813444626975,3,0.10703789155981441
2.738498193283027,77,1,8,1.045232883432106,1,0.11301000092967026
3.6924797884454374,21,4,14,-0.4010024445348299,2,0.2988757796831676
2.798452528345492,10,1,2,1.6614577782471547,1,0.047612297205446415
2.6804960224479397,22,5,11,-0.09018443338348536,3,0.1777122147552211
3.548179152915055,45,1,10,2.4852364465327677,1,0.30122913247008515
3.8931295832960267,43,4,17,2.5994571898042427,0,0.7325740555956268
2.658156679551687,95,4,11,0.09587705826118365,1,0.17304448925939286
2.7173007202185593,35,5,14,-1.4902795314419919,0,0.1852882579392218
2.500029086888415,32,4,6,0.7702478824736136,1,0.08771239118235045
3.2923664694777983,67,4,9,-1.2094847242939242,0,0.09144780639529548
3.931019314919413,82,1,14,0.20280252535917653,2,0.3016246815968401
3.6727680276189467,96,4,1,-0.6352593678321667,1,0.027860934943617084
4.368611016491735,49,4,18,-0.9175534296567098,3,0.485894227279844
3.948283506971152,21,4,7,-0.6073637719196191,0,0.09462217752429775
3.9844515798586304,44,3,12,2.7493536895491735,1,0.49876923993008226
3.185401666399515,65,2,3,1.1546084679658484,0,0.05827521963067967
2.5857447532582793,76,4,15,-0.3251860811983307,0,0.2780106418267111
3.964661971133798,21,4,6,-1.1554637340079394,1,0.06459836440008515
3.0439698498291112,66,3,1,0.3486964028621373,3,0.030848569830485843
4.852802031334184,81,4,2,-0.39004691871444086,3,0.05214475679107011
3.566015141229932,63,3,4,1.161338238756568,3,0.08582904212001612
4.03725753641734,21,5,8,-0.5213251808802106,1,0.1304083773336626
3.941222257849665,97,1,4,2.7479602714419586,2,0.13962005904332753
2.6605223426878353,5,1,2,0.24790731035532265,1,0.0265276877914811
3.3318236912759476,19,1,6,-0.23424127773206282,2,0.057641151128125456
4.236741177136067,31,3,13,-0.8965172950302511,1,0.23369121272715182
4.74341466447733,14,2,8,2.0242180305477127,1,0.27542131371224904
4.520300948911043,14,5,15,-0.26338332493775485,0,0.43800489708653984
2.8502829394161315,58,3,10,-1.1969907050174677,0,0.08917813937539852
4.732725512988537,62,3,8,-0.8936481135585405,2,0.11530709834139054
2.917835787173268,15,5,4,-0.13588618600399882,1,0.05320129668579238
4.588256238973095,20,2,13,-1.496334222110603,2,0.1943393420411102
2.6365257580336725,52,4,7,-0.671338208468774,0,0.06430949026088671
3.425580464211442,90,3,16,1.5889312526959412,2,0.5407212668932694
3.993532755425771,47,3,9,0.5187554123343232,2,0.18325654083591858
3.568666320416723,53,2,7,2.447470892709327,0,0.20580306439195545
2.744025095272479,75,3,8,2.6437763374220813,1,0.228062841106227
3.866739205180325,82,4,11,-0.8939864567438318,2,0.16832112001643249
4.634904917388555,92,2,16,-1.0086891950213315,3,0.35137420360536126
2.7487366721824116,90,1,17,1.2307016544856353,1,0.4543528713324855
4.1415776842696905,18,1,11,1.6164760656395902,2,0.3076910184577762
3.7283260797803273,57,2,14,2.929592400676815,3,0.5720780916715983
3.859467675979367,26,2,11,1.0774574747465517,2,0.26674963039868
2.8355060658158755,28,3,5,1.6904083786868624,2,0.10218447788814575
2.952229753447246,6,2,10,0.7513377584079257,1,0.16606225977998754
3.506848711867077,91,1,10,-0.9034460751180383,2,0.09891632634712316
4.245538633736182,36,5,18,1.1906604310520623,2,0.7005515692410185
2.7731605257740535,6,1,9,2.4178891683673402,3,0.21401423082096532
3.982349837104258,82,4,8,2.354149622295407,1,0.29658040815786635
3.6247819527137635,15,2,6,1.3385879393978755,1,0.12162508873279257
4.0572261895475,64,3,13,2.712340379452807,3,0.550354719530911
3.261697847745102,36,2,10,2.2574425696908187,1,0.28526085169746745
3.0056354513113375,12,4,17,2.955036030406041,0,0.7075894092126702
4.462973857871021,65,5,12,-0.5111109651264616,1,0.27576792447249765
3.917015262526165,55,3,12,0.24009675709870093,0,0.26330581317943924
4.328126473368438,84,3,16,0.7893683982693109,2,0.5285153494603756
4.324016623088356,80,4,7,-0.5220786766340105,1,0.10797191372607841
3.951921459036054,79,4,14,2.0291506044860013,2,0.5491499359293422
4.876332052386022,93,5,16,-0.8380971675159,0,0.45702150925029084
3.2279911374915606,29,2,3,1.6218565594299115,2,0.07024969887331138
3.739548681621348,53,5,7,0.4085054757169919,2,0.14006704751081472
4.831882347650783,93,3,14,-0.9913861407589701,3,0.30006470674638486
3.217167187456985,36,5,1,1.475899242593591,1,0.06039858128306916
3.735029176498264,2,3,2,1.0908028089919042,1,0.060473536870718346
4.239747795422006,42,1,10,1.9791783385001858,3,0.3022926144900551
3.2036932561272984,45,2,19,0.7327052602255213,3,0.5632075524889347
2.83854712454457,58,3,17,2.4786528893819293,3,0.632515896955346
4.01001249434875,16,2,13,-0.8380767687141193,2,0.20879123863719926
3.3456687649862458,78,5,2,0.7034974532042559,0,0.056524277916401106
3.172799381595026,85,1,2,-0.05369103753970039,3,0.027394491714870343
4.644413870931105,24,3,11,-1.322217512457203,3,0.16306973179275902
3.471327870015105,39,1,8,-0.8983734333803095,2,0.0679920212157089
3.4106746526201888,73,3,12,2.788515672582032,3,0.45973951757011555
3.9518428494933797,40,5,16,-0.050687875568395935,2,0.4663702760040226
3.7817212775412714,48,4,13,1.4099272719910374,3,0.4251877308671914
4.356589974204226,19,2,6,2.045389125889925,1,0.1862039266692202
4.519064673907438,7,1,15,2.8911472677031194,3,0.6484375435933578
3.8920303578518505,80,1,9,0.25763934507919983,0,0.13831749422594367
3.3870796388579065,80,3,18,0.2059585777491959,3,0.49962683075855036
3.419457831798133,13,2,12,1.81098836407888,0,0.3430419765671465
4.746385471317698,64,4,8,0.6647618828791608,1,0.21245679118317146
4.459929626263974,34,5,17,-0.9979830530074374,1,0.4597834814441808
2.9807894319608765,33,2,14,-1.2692090429580642,0,0.1661106222321403
3.612131082068852,56,3,18,0.6759986943044622,1,0.5631703368740658
4.273302071181524,77,3,4,0.12935401905013388,2,0.07134117502559456
3.7058905214568822,16,4,16,1.2627662551208347,2,0.5540068995034619
3.473704737256051,42,5,7,1.9537916119356753,2,0.21816843349864695
4.735248009197836,61,5,16,0.14356803922839934,3,0.544383277672132
3.3137583453153385,28,1,1,0.4752259811777795,0,0.028866502489957875
3.5568215922348307,53,3,12,2.8340859561005463,2,0.4751906056005516
3.7986219659780938,51,5,16,-0.04066249119949861,0,0.455944937934446
2.874656997216379,18,4,5,-0.7096975511164975,0,0.04646477266399719
4.107005125405206,64,1,17,-0.9193454780719414,0,0.34623354471041623
3.286469083535166,33,5,6,1.5325910015481536,0,0.1543317190308685
2.655091909071954,75,5,12,0.7892226327754575,0,0.27135012501826145
4.956206451503119,23,3,3,-0.6969286956588656,1,0.05255495541989349
3.854402410668908,1,2,11,0.9999279605574758,2,0.26043514889324454
2.8905037698264984,9,3,15,0.47841562705424634,3,0.3449114684569702
4.934356455096234,32,4,11,-0.22739978597012644,0,0.2668520813883188
3.8506972329685527,5,4,2,-1.3030213741664392,1,0.027491568712302187
3.4523796125586874,20,1,6,0.736489395901319,2,0.08551335059483324
3.3272869144504877,94,5,7,0.4146424801579971,2,0.12609270238274978
4.698325539196185,36,3,8,0.6259023121463616,1,0.19152345084436173
4.203205276331085,63,3,12,-0.30801775837806633,3,0.23825950185697317
3.7722351751747007,83,4,4,0.6069139345776557,3,0.0812439802323515
3.35732415689799,19,1,8,2.2317802308526122,2,0.19780172536919044
3.680167362774998,27,2,13,-1.0728284872880776,2,0.17871450720941695
3.9760652577697284,91,4,10,-0.7969913984187071,1,0.1511028915127901
3.4703327025056234,74,2,18,2.9810993819828617,2,0.7376015383746835
4.267716193166745,88,4,19,-0.7077863402888143,0,0.5491409343253919
4.84578932162829,47,3,11,0.7982909919486914,3,0.32586508692391214
3.245130521598608,19,1,2,1.2025988759610602,3,0.045415561459960306
2.5981326326775,74,3,7,-1.046171545969972,0,0.05025760869009847
3.1529060812771506,98,3,16,2.6909196558309,1,0.6276713306598847
3.4047999770946626,86,3,13,2.5403332521668798,1,0.4843983899143227
3.746105497322643,6,1,2,-0.9300991100804644,0,0.023017633777239224
4.609124160129559,33,5,16,0.4491084539831951,1,0.5652214129851313
3.014704970445803,88,5,8,-0.3494276679192654,0,0.1057072618650578
4.147888861500336,57,4,13,-0.9684016459611335,1,0.24177108317884685
4.274832683585616,91,2,10,1.614265006923497,3,0.2948707089250182
3.787980565345534,86,2,15,-0.17082655683452375,3,0.3247699300351067
4.802181001329533,24,2,6,1.0497003601704598,0,0.14938083163311194
2.793689747191232,56,2,18,-0.533716429970782,1,0.359996428133284
4.10119010543961,50,2,11,2.071129126877034,3,0.3679104949674761
4.7370683760691215,97,3,3,1.6061032322750735,2,0.11542991538789897
4.722819809850025,45,1,3,2.254978326213428,0,0.12119494513331523
3.6215814790443357,75,3,3,0.09512512697259368,1,0.04854618629546016
2.76416171065436,8,5,18,-0.26481671697963405,2,0.4559449957547589
4.806247240756258,18,4,2,0.9681107357257779,0,0.08542024566768135
4.691052359011232,94,3,9,-0.11466890783803674,0,0.17674589100347923
2.682989809421109,42,2,15,0.8587281695799547,3,0.3426264162547768
3.8749474659596608,18,3,5,2.8441032917624147,3,0.19783603611655726
2.966475242182919,26,2,9,1.0207447074538218,0,0.15423559817059956
4.01678761595714,40,4,13,1.7986719613973419,3,0.4811352264426424
4.184390574460224,49,1,16,0.620808829653857,3,0.4510672998408328
2.821886093420139,22,2,1,-0.9871203653834588,0,0.01554602270897784
3.154178416593766,18,1,4,2.518769605962258,1,0.104683232141745
4.498539697422448,27,5,8,0.8200677684842153,0,0.22751244061303
3.866442855080737,62,1,3,0.03369909983855335,2,0.04202377207087785
4.544760442081099,92,1,1,0.16888047266067097,1,0.036649424033689655
3.762788889360016,15,5,16,1.187095041788587,3,0.5753405770644345
4.542434768179592,1,4,17,0.3972387315021988,1,0.5797204508696114
4.415613681900947,10,1,6,1.6681844434739435,1,0.15341783452760827
3.7475904322602034,38,5,3,-0.740684599361841,1,0.044277256319552497
4.623058526235445,7,4,12,2.7882894003952714,2,0.5749883789878811
3.677041048414745,46,1,1,0.9587024695470521,3,0.0386643104173493
2.5830077719784166,41,3,16,2.4491923236365114,1,0.5633032903122441
3.756578106575326,96,1,12,-1.3523355751936361,3,0.1285365306328131
4.1979064207989065,58,2,16,-0.07812851013193756,1,0.4080869516521551
4.606779755401387,94,1,13,0.8046600647144224,3,0.3552359893588291
3.436370608448953,16,1,8,0.4495413949276985,1,0.11014388158153696
4.773301005196956,22,3,14,-0.539682731614956,1,0.33539525554361266
3.8307609096204156,10,5,12,1.107312734851778,3,0.37569846049206446
3.492223482722599,29,1,7,-0.553971666883768,0,0.06452983235829207
3.987118448754774,11,3,10,0.20040483652898433,0,0.19408179969997694
3.845056763409757,4,5,5,-0.34877082953832206,2,0.07684609547539051
3.384764168029543,1,4,3,2.856539106873438,3,0.13682022957524134
3.3531195690653908,94,2,15,1.5344449474422381,0,0.45505014730192545
2.7812578263165793,76,4,11,-0.488345591498335,2,0.14667003611868004
3.5233623022059817,23,4,16,0.3437291604252102,0,0.4488051257690648
4.822848800038656,97,4,12,0.4800095754408804,0,0.3632833729106629
4.500177421747899,53,3,10,2.4940733024449178,3,0.4128205579243448
3.5718128543787038,9,3,5,-0.06644281327808388,2,0.06567946352873862
3.7013998520906704,34,1,17,-1.2871371029841523,2,0.28813998034269955
4.832783328358895,71,3,6,-0.1487664144285441,1,0.10816034385987774
2.825882825108164,42,1,8,2.1010878437565212,3,0.16633885513128832
4.423606448553892,45,5,13,2.432209995576799,1,0.5986794750733093
4.606345573496593,92,1,16,-0.6417710615407793,3,0.3601288940852367
3.497056952242251,32,2,3,-0.5509797354264647,0,0.03320535960123723
2.933433988236887,86,4,4,0.43010676723324237,1,0.0602038267826793
4.071803467563955,57,3,15,1.6272589411642406,2,0.5430046373665129
2.7993669712513296,59,5,7,0.41346556170003845,0,0.10960290244272024
4.7408395463028,84,5,1,-1.304180350559077,2,0.032313587406883275
2.994225757786219,34,5,15,2.2406861988408617,2,0.5731077749365451
2.8415022591279318,14,4,6,0.22062595334055524,0,0.07876118950044529
3.3168563550751022,46,3,14,1.7545949686279991,2,0.44939755701258355
3.3304775827890114,92,5,12,2.8765918681772176,0,0.5124424362174648
3.3110955715876655,49,5,18,-0.03919699027557422,3,0.5194027207572592
4.729680362026837,93,4,3,1.5946913488859948,2,0.1252946030368263
4.067082261037668,63,3,2,2.6868551682580675,2,0.1186650158809048
3.2722943071094153,31,1,14,0.713154872868027,1,0.3030006011621056
4.3299848545285125,36,1,18,2.4708060050693215,3,0.7285578237613234
4.130729121479849,34,4,19,1.235847218433182,1,0.7177964925089196
2.505868684668633,79,3,15,1.4047599982733958,2,0.40459979007064545
3.4861906964250884,20,1,12,0.5286146779161514,2,0.22396689668509834
2.5010257235979374,98,2,7,0.8217526270182858,1,0.08939933316034443
3.156738692504838,52,5,13,0.25063721213205903,3,0.29886185195814613
4.999294183215326,41,1,5,-1.0846748933753763,2,0.05551001112459293
4.664318092766984,21,5,4,-1.0821935484424197,1,0.06102060212610634
3.0343417199547766,57,4,8,0.25974874665493997,0,0.12070212507992205
4.730185877734051,80,1,2,-0.12774735855886354,2,0.04180468661702501
3.18116796008274,28,2,14,2.3574568173500503,1,0.4743557999863769
3.177015820092431,30,5,19,-0.1051580312126561,0,0.5525654291488793
3.7124807114437486,58,4,7,-0.44026221679768485,0,0.09428857842905518
4.536436800578455,46,4,2,1.8144898943969578,1,0.10781343332421858
4.645058177518073,85,5,6,0.9836278820503455,3,0.1804899751759055
3.5473694754686886,22,1,15,-1.368089441035993,2,0.20052362149168065
2.7185420196777095,27,3,17,0.9114045723738013,0,0.47006694534103616
4.7042724240964615,41,1,13,1.5922778502992125,0,0.43737875226998757
3.2382262351198583,89,3,8,0.32330660100566355,1,0.1192859455876057
2.7403146293303786,54,4,5,-0.4635857682917841,2,0.04910980338076396
3.3860599799684654,11,2,8,0.10180723544517711,2,0.10494402815735188
4.559361154780749,74,3,19,1.653997063027091,0,0.7557294781293481
3.94934278734943,7,1,14,-1.1812920237032298,1,0.19977295878621826
4.182520415721692,58,4,13,0.6916925746335307,0,0.3849555081187857
4.317827992204819,6,1,12,1.1096885580849514,0,0.3184777730526561
3.8858064952091382,70,2,14,2.408708451145096,2,0.5322614497504715
3.5757647372486567,67,1,1,-0.422626011783918,3,0.02196014967499442
4.483153376095636,49,3,2,-0.9405631158195724,2,0.03451357777549419
2.902461079218437,6,5,19,1.3353326836330441,0,0.6692669373381758
3.497773248893565,75,2,10,-0.4062394868670851,1,0.1286258304718078
2.7645125621412854,91,1,5,0.47902277320816955,3,0.05319961513695247
3.858674674953408,45,3,15,-1.1512858391929939,2,0.2683692859083552
2.671101773106565,48,2,17,1.7948247328051732,3,0.5297798179769587
2.6668756371268922,42,4,13,1.3083567957742188,1,0.33702177800496114
4.920055430114347,2,5,2,-1.0901365225319322,3,0.04478607822737606
3.1918853298782714,8,3,15,2.243594830147173,0,0.5386734826810833
3.02876687320442,42,5,12,0.9022939186738594,2,0.3035494272952268
2.681837369446671,7,2,6,0.3476309534570601,0,0.06559586310934813
3.957977010692744,12,3,1,-0.4088497754940701,2,0.0299985998224685
2.9479491865633065,16,4,19,-0.437378372624571,2,0.4773738151936233
2.8570357611821686,69,4,5,2.3609974403118965,2,0.1420349396167554
3.398021867456726,92,1,7,0.4174167754981444,2,0.09000067155088227
4.80932848969194,34,1,7,-0.46491747128253724,0,0.09594037228611267
4.388593181288953,10,5,12,2.455213703931763,1,0.5495031535749013
3.920797877694814,35,4,11,-1.4916571958331555,3,0.139383062277793
3.2398158724507207,43,2,14,0.6409670244220464,3,0.31611830223417553
2.650355856501963,59,5,7,0.029878063653058895,2,0.09170918939382583
3.5041328144109505,25,1,5,-0.6481340857884803,2,0.04277790163214784
3.4183512881932,56,4,12,-0.17965451675104682,2,0.223331497126453
4.370086848353972,17,5,18,1.116343631543054,3,0.7021513499219105
4.451304506892555,43,2,13,-1.339921873346821,0,0.1977245032010263
3.0512155226754385,19,2,8,0.31662394510219394,1,0.10358733797978403
3.0862100169579247,22,3,18,1.9269341518324064,1,0.6448864519512649
3.22805829644569,56,1,5,1.6091362924536883,1,0.09212770650502712
3.923443402955707,7,5,13,-0.5080960135725335,1,0.28369519345002253
3.7759818033717663,66,1,9,-0.9022260444715555,2,0.0888226494071198
2.666630101401725,34,5,16,-0.07554957727980827,3,0.37046305909114324
3.2361222301739643,16,1,16,-1.0924872279047029,2,0.23755010556008313
3.612546709313388,56,4,11,-0.8724997619604042,0,0.15906039222061022
4.107016477715434,48,1,1,0.7701848097040034,3,0.040706037592871655
3.2183258330691236,47,4,13,-0.011730670810668808,2,0.2613054420313096
4.7510451429083265,97,1,16,0.835024057657245,0,0.5148264435902027
4.507133621495028,85,1,17,-0.6815875541025016,0,0.3963983225587096
4.680511322497237,47,1,4,1.4239017742496132,0,0.10656810034308875
4.192050109075117,3,3,14,-0.434025740716518,2,0.30661441491840646
3.8544007998525385,63,3,18,2.326596522481214,3,0.7284868197551054
3.2539671746838787,78,4,11,2.6333870330360316,3,0.40843107379614363
2.808209448247367,44,1,15,-1.4770993540727286,0,0.16132843589068527
3.7800584727718984,26,1,5,2.456759248733852,2,0.1438987458009548
3.9279979599072843,12,5,16,2.076238889691194,2,0.6701569368320129
3.1007478086259166,31,2,15,0.0896384738095799,0,0.30281678878768115
2.6281586479399954,54,2,13,2.622864939674507,0,0.4103771622303957
3.534106687296588,53,5,9,0.22396300443474404,3,0.17505986888307354
2.9631921258338503,49,1,11,2.5313539157454983,3,0.31034630445841627
3.6384872631198517,89,2,7,0.060153225266080135,1,0.09242384004176835
2.5424228232886663,71,2,2,0.7529296807282235,1,0.03435325580279065
3.0674463486788026,94,4,11,-1.2807987194510624,3,0.12003639257273625
3.9079109711348874,78,5,9,0.1298961339139395,1,0.18608259551699124
3.1904238945522487,59,2,6,0.5674687205771054,0,0.08196935282611084
4.591550525919145,16,3,1,1.3712479342438963,1,0.07082824980225917
4.113680739767919,21,5,15,0.13098861516431226,0,0.44682674406819195
3.1495703448507486,14,1,1,-0.84795623985255,0,0.016393977483499977
4.218474781714287,28,3,2,2.198600268523013,3,0.10386329057821028
2.5285449586351842,47,4,4,1.015591526826881,2,0.06690708598023692
3.6322084010387794,7,1,18,2.5855401898652577,3,0.6950590376176118
2.696317964853932,68,4,7,0.8148151422853012,2,0.11252763432926965
4.253913164007356,95,2,15,0.3992095907419366,2,0.4099572237381362
